OrderID,CustomerID,OrderDate,OrderAmount
ORD11470,985,2025-02-19,619.26
ORD11471,801,2024-07-11,12.93
ORD11472,539,2025-04-18,97.02
ORD11473,312,2023-11-20,71.18
ORD11474,330,2025-02-18,140.36
ORD11475,726,2025-01-11,576.62
ORD11476,937,2024-07-01,375.18
ORD11477,985,2024-01-15,632.66
ORD11478,981,2025-04-02,679.54
ORD11479,569,2024-01-09,980.91
ORD11480,13,2024-05-05,306.05
ORD11481,473,2023-09-02,595.04
ORD11482,923,2025-04-23,857.2
ORD11483,185,2024-02-21,79.88
ORD11484,678,2024-03-02,948.93
ORD11485,618,2025-06-28,221.0
ORD11486,556,2023-07-30,815.19
ORD11487,359,2024-07-18,999.64
ORD11488,170,2023-10-10,959.37
ORD11489,113,2025-04-04,656.25
ORD11490,26,2025-06-07,520.42
ORD11491,370,2024-03-06,46.84
ORD11492,488,2024-07-23,68.92
ORD11493,839,2024-06-12,607.61
ORD11494,512,2024-02-25,557.43
ORD11495,251,2024-04-12,228.39
ORD11496,416,2024-01-02,804.92
ORD11497,883,2025-02-03,187.92
ORD11498,48,2023-10-02,382.78
ORD11499,127,2024-05-24,407.4
ORD11500,164,2024-01-12,397.46
ORD11501,940,2023-10-05,202.04
ORD11502,354,2024-10-29,499.56
ORD11503,238,2023-09-24,440.55
ORD11504,732,2024-01-03,526.93
ORD11505,387,2023-12-24,793.74
ORD11506,187,2024-03-09,904.48
ORD11507,751,2024-03-16,535.35
ORD11508,35,2025-04-04,806.75
ORD11509,833,2023-07-28,942.37
ORD11510,483,2023-11-10,718.3
ORD11511,548,2025-03-24,998.22
ORD11512,482,2024-04-15,668.81
ORD11513,308,2025-06-28,50.23
ORD11514,977,2024-03-22,291.84
ORD11515,747,2025-04-23,228.84
ORD11516,313,2024-10-17,46.23
ORD11517,985,2025-04-07,559.08
ORD11518,323,2025-07-02,873.75
ORD11519,133,2024-08-29,805.03
ORD11520,309,2023-12-18,395.24
ORD11521,680,2025-05-24,95.34
ORD11522,478,2024-07-25,252.38
ORD11523,203,2024-11-13,813.27
ORD11524,508,2025-01-11,865.17
ORD11525,878,2023-10-30,496.6
ORD11526,420,2024-03-13,63.28
ORD11527,107,2024-12-08,436.09
ORD11528,631,2024-11-29,684.41
ORD11529,863,2025-03-30,136.05
ORD11530,846,2024-12-16,320.09
ORD11531,334,2024-05-07,887.73
ORD11532,6,2023-11-01,678.62
ORD11533,849,2023-10-05,16.4
ORD11534,565,2023-10-31,514.34
ORD11535,219,2023-12-17,707.36
ORD11536,505,2024-09-11,245.92
ORD11537,97,2025-06-15,608.25
ORD11538,177,2024-02-15,663.0
ORD11539,411,2025-01-02,534.82
ORD11540,835,2025-05-31,268.3
ORD11541,379,2024-10-21,344.72
ORD11542,881,2025-04-27,395.27
ORD11543,517,2025-03-21,290.85
ORD11544,493,2025-05-21,715.71
ORD11545,211,2023-07-28,141.54
ORD11546,939,2024-07-30,227.07
ORD11547,5,2025-04-26,747.29
ORD11548,675,2025-03-28,418.39
ORD11549,719,2023-07-25,500.31
ORD11550,131,2024-03-21,689.4
ORD11551,71,2023-09-18,93.67
ORD11552,411,2024-11-17,495.99
ORD11553,958,2024-08-09,684.86
ORD11554,307,2025-01-06,727.31
ORD11555,273,2024-05-30,384.21
ORD11556,728,2024-06-18,540.69
ORD11557,941,2024-02-06,394.31
ORD11558,781,2025-07-01,455.35
ORD11559,142,2024-01-29,376.8
ORD11560,462,2024-09-30,447.56
ORD11561,543,2024-08-05,293.37
ORD11562,542,2024-07-02,941.03
ORD11563,571,2024-07-04,333.66
ORD11564,832,2025-04-21,819.33
ORD11565,252,2024-07-07,910.73
ORD11566,102,2025-05-12,763.26
ORD11567,540,2024-03-18,412.97
ORD11568,997,2024-06-09,250.25
ORD11569,683,2025-04-23,656.25
ORD11570,472,2025-04-03,838.51
ORD11571,792,2024-12-21,937.34
ORD11572,412,2025-04-25,644.66
ORD11573,1,2023-12-27,304.42
ORD11574,255,2024-03-23,294.8
ORD11575,736,2024-08-01,989.69
ORD11576,87,2025-04-19,368.35
ORD11577,986,2024-07-31,283.37
ORD11578,65,2024-01-28,253.8
ORD11579,432,2025-04-28,524.01
ORD11580,896,2025-05-12,696.72
ORD11581,97,2023-09-07,192.29
ORD11582,679,2025-05-26,642.62
ORD11583,178,2024-12-10,743.23
ORD11584,735,2025-06-19,511.06
ORD11585,125,2025-07-09,540.6
ORD11586,233,2024-12-05,927.79
ORD11587,784,2024-07-02,863.04
ORD11588,521,2025-05-18,613.62
ORD11589,803,2025-01-15,409.28
ORD11590,32,2024-10-25,590.71
ORD11591,985,2025-01-25,774.33
ORD11592,157,2025-03-02,903.56
ORD11593,138,2024-05-18,132.01
ORD11594,740,2023-09-13,892.51
ORD11595,814,2025-01-30,845.16
ORD11596,356,2023-10-24,256.61
ORD11597,282,2023-07-21,788.14
ORD11598,295,2024-04-15,48.91
ORD11599,334,2024-06-05,17.06
ORD11600,899,2024-01-26,58.81
ORD11601,629,2025-02-18,189.96
ORD11602,435,2023-12-08,615.49
ORD11603,691,2023-07-20,627.39
ORD11604,512,2025-05-20,666.13
ORD11605,418,2024-10-10,532.18
ORD11606,601,2025-04-27,749.49
ORD11607,110,2025-06-26,70.68
ORD11608,151,2023-10-23,959.4
ORD11609,659,2024-11-25,771.2
ORD11610,515,2024-12-12,670.53
ORD11611,983,2024-08-08,995.76
ORD11612,210,2024-05-05,682.55
ORD11613,474,2025-07-04,905.99
ORD11614,72,2024-12-17,190.87
ORD11615,506,2024-09-04,251.45
ORD11616,227,2024-07-07,111.56
ORD11617,218,2024-09-25,181.08
ORD11618,541,2024-11-12,252.21
ORD11619,640,2025-05-17,121.86
ORD11620,591,2023-12-10,901.25
ORD11621,231,2024-06-14,798.52
ORD11622,199,2024-02-15,269.77
ORD11623,343,2023-11-03,648.22
ORD11624,922,2024-12-30,966.32
ORD11625,978,2024-10-14,645.64
ORD11626,683,2023-11-08,383.26
ORD11627,627,2025-06-29,19.52
ORD11628,674,2023-10-11,754.4
ORD11629,759,2025-02-09,114.9
ORD11630,999,2025-06-10,386.14
ORD11631,40,2024-12-27,402.56
ORD11632,335,2024-03-17,969.81
ORD11633,753,2023-09-18,217.7
ORD11634,74,2025-02-02,931.95
ORD11635,300,2024-11-16,346.54
ORD11636,763,2023-09-11,541.83
ORD11637,373,2024-07-19,400.93
ORD11638,631,2023-09-07,141.0
ORD11639,534,2025-02-26,639.56
ORD11640,163,2024-12-31,301.74
ORD11641,224,2023-08-19,394.14
ORD11642,273,2024-06-01,378.86
ORD11643,174,2025-06-23,910.47
ORD11644,587,2024-03-28,364.51
ORD11645,973,2023-12-05,913.51
ORD11646,62,2025-01-31,453.27
ORD11647,308,2025-05-30,336.46
ORD11648,377,2024-01-19,500.43
ORD11649,578,2024-04-11,260.86
ORD11650,971,2024-10-31,507.03
ORD11651,536,2025-04-07,120.16
ORD11652,92,2025-04-05,959.22
ORD11653,29,2024-05-06,162.0
ORD11654,948,2024-10-28,121.13
ORD11655,489,2023-10-23,979.37
ORD11656,105,2025-02-22,631.95
ORD11657,415,2025-04-10,496.2
ORD11658,860,2023-10-13,793.52
ORD11659,642,2025-06-22,318.66
ORD11660,943,2024-07-23,170.67
ORD11661,741,2024-12-09,382.44
ORD11662,806,2024-09-05,234.19
ORD11663,520,2024-03-06,582.57
ORD11664,225,2024-08-09,217.49
ORD11665,504,2024-09-17,178.2
ORD11666,410,2025-04-05,815.01
ORD11667,335,2025-07-05,100.93
ORD11668,59,2024-07-26,432.08
ORD11669,543,2023-09-30,539.07
ORD11670,415,2023-11-10,505.99
ORD11671,456,2024-07-02,975.9
ORD11672,20,2024-07-20,289.03
ORD11673,13,2024-01-29,933.22
ORD11674,377,2023-12-01,246.35
ORD11675,272,2025-01-05,185.26
ORD11676,897,2024-11-09,184.34
ORD11677,482,2025-05-16,523.11
ORD11678,265,2024-03-15,780.7
ORD11679,271,2023-09-22,886.24
ORD11680,229,2024-08-08,880.95
ORD11681,281,2024-10-18,906.19
ORD11682,259,2024-06-29,704.13
ORD11683,813,2024-09-15,104.61
ORD11684,824,2024-11-07,510.48
ORD11685,311,2023-10-13,682.71
ORD11686,896,2023-09-28,746.61
ORD11687,982,2024-08-25,850.9
ORD11688,682,2024-01-07,847.71
ORD11689,280,2025-04-13,219.47
ORD11690,250,2025-02-25,999.14
ORD11691,184,2025-06-04,856.24
ORD11692,34,2024-11-10,647.62
ORD11693,30,2025-06-30,903.23
ORD11694,526,2023-12-25,876.42
ORD11695,929,2023-12-20,716.25
ORD11696,833,2024-09-01,893.07
ORD11697,118,2023-12-26,611.3
ORD11698,284,2023-07-25,564.01
ORD11699,219,2023-11-22,650.91
ORD11700,158,2025-03-20,983.62
ORD11701,128,2024-03-10,204.29
ORD11702,699,2024-04-18,964.55
ORD11703,448,2024-10-15,829.04
ORD11704,113,2024-10-16,294.83
ORD11705,558,2024-10-29,930.38
ORD11706,11,2024-08-25,922.73
ORD11707,46,2023-08-26,531.57
ORD11708,558,2025-07-01,377.12
ORD11709,140,2023-09-23,199.67
ORD11710,754,2025-05-10,55.05
ORD11711,427,2023-07-27,229.25
ORD11712,867,2025-01-05,181.98
ORD11713,432,2024-04-16,294.26
ORD11714,459,2025-02-25,48.11
ORD11715,820,2023-10-26,75.05
ORD11716,967,2024-05-20,525.16
ORD11717,768,2024-04-01,666.31
ORD11718,18,2025-01-19,713.68
ORD11719,162,2024-01-13,603.0
ORD11720,587,2023-11-12,552.49
ORD11721,877,2023-12-23,403.94
ORD11722,4,2024-10-24,182.7
ORD11723,397,2024-03-30,309.79
ORD11724,968,2024-10-29,475.24
ORD11725,11,2024-10-20,493.36
ORD11726,838,2024-12-08,859.04
ORD11727,30,2024-05-30,699.8
ORD11728,972,2023-09-10,805.08
ORD11729,32,2024-07-31,699.23
ORD11730,247,2023-08-14,225.54
ORD11731,840,2024-08-22,550.02
ORD11732,249,2025-02-27,642.92
ORD11733,708,2023-08-24,215.46
ORD11734,772,2023-09-03,702.51
ORD11735,893,2024-11-11,315.59
ORD11736,500,2024-05-16,741.91
ORD11737,522,2024-05-06,163.81
ORD11738,861,2023-10-24,316.09
ORD11739,500,2024-12-19,374.55
ORD11740,77,2024-04-18,405.6
ORD11741,436,2023-11-24,312.22
ORD11742,791,2025-05-06,221.03
ORD11743,156,2024-04-18,798.73
ORD11744,518,2023-10-14,400.9
ORD11745,84,2025-04-18,177.33
ORD11746,319,2025-01-23,330.62
ORD11747,148,2023-10-22,253.69
ORD11748,389,2023-10-21,299.12
ORD11749,892,2023-11-16,609.98
ORD11750,521,2024-04-05,760.65
ORD11751,35,2024-11-21,591.67
ORD11752,4,2024-08-08,73.52
ORD11753,276,2024-02-19,918.18
ORD11754,646,2025-04-09,994.02
ORD11755,136,2023-10-12,867.21
ORD11756,484,2024-07-07,222.0
ORD11757,732,2024-02-28,857.17
ORD11758,642,2025-05-07,223.72
ORD11759,835,2024-10-30,198.1
ORD11760,563,2025-02-22,781.05
ORD11761,942,2024-01-08,775.63
ORD11762,344,2024-04-01,930.02
ORD11763,385,2025-02-12,379.42
ORD11764,863,2023-10-12,77.7
ORD11765,428,2023-11-19,262.14
ORD11766,672,2024-01-04,485.42
ORD11767,687,2024-01-17,415.44
ORD11768,247,2023-12-12,297.0
ORD11769,647,2025-02-20,491.61
ORD11770,392,2024-06-19,214.57
ORD11771,414,2023-07-28,967.59
ORD11772,774,2023-10-23,416.03
ORD11773,693,2025-05-24,577.49
ORD11774,681,2025-02-04,806.24
ORD11775,262,2024-03-27,787.85
ORD11776,388,2024-11-30,975.81
ORD11777,479,2024-06-09,936.12
ORD11778,918,2024-01-14,605.47
ORD11779,772,2024-08-27,124.26
ORD11780,975,2024-11-05,121.11
ORD11781,1000,2024-05-03,335.54
ORD11782,327,2025-01-13,956.32
ORD11783,9,2024-05-19,589.2
ORD11784,478,2024-09-02,257.6
ORD11785,342,2024-09-22,989.46
ORD11786,448,2025-03-31,744.56
ORD11787,423,2024-04-01,511.72
ORD11788,316,2023-11-01,502.04
ORD11789,448,2023-08-06,118.55
ORD11790,816,2024-07-04,469.63
ORD11791,710,2025-02-08,34.12
ORD11792,869,2024-09-11,605.22
ORD11793,470,2024-07-01,127.07
ORD11794,439,2024-09-21,811.11
ORD11795,859,2024-04-18,103.24
ORD11796,222,2023-11-13,933.12
ORD11797,951,2025-03-01,362.02
ORD11798,71,2024-12-09,977.55
ORD11799,981,2023-11-28,953.68
ORD11800,495,2024-04-04,976.63
ORD11801,662,2024-02-26,795.38
ORD11802,426,2023-08-12,760.85
ORD11803,183,2025-01-16,163.64
ORD11804,116,2025-05-18,619.06
ORD11805,955,2024-10-16,793.79
ORD11806,99,2024-11-14,402.65
ORD11807,420,2024-08-21,394.8
ORD11808,327,2024-10-05,179.76
ORD11809,3,2023-07-20,823.31
ORD11810,985,2024-02-09,972.21
ORD11811,339,2025-03-27,800.31
ORD11812,872,2024-04-20,225.18
ORD11813,319,2025-07-06,633.0
ORD11814,623,2025-02-03,154.27
ORD11815,56,2023-10-27,122.56
ORD11816,659,2025-01-15,793.52
ORD11817,349,2025-04-06,358.33
ORD11818,650,2024-02-04,897.51
ORD11819,971,2023-12-14,390.2
ORD11820,64,2023-11-01,443.84
ORD11821,361,2024-01-24,112.03
ORD11822,630,2024-08-17,931.0
ORD11823,615,2023-10-23,372.9
ORD11824,72,2023-12-10,986.73
ORD11825,617,2024-02-02,328.66
ORD11826,734,2025-02-08,876.4
ORD11827,50,2024-11-06,751.62
ORD11828,894,2024-07-25,104.55
ORD11829,759,2024-10-12,338.08
ORD11830,997,2025-02-17,822.38
ORD11831,459,2024-02-27,265.69
ORD11832,693,2023-09-13,334.23
ORD11833,323,2023-12-09,680.08
ORD11834,501,2024-06-27,610.72
ORD11835,636,2024-12-02,316.64
ORD11836,371,2023-10-24,786.18
ORD11837,608,2023-09-05,542.05
ORD11838,7,2023-11-13,623.59
ORD11839,396,2025-05-27,895.89
ORD11840,633,2024-03-13,863.14
ORD11841,324,2024-02-27,371.37
ORD11842,745,2025-05-06,409.82
ORD11843,646,2023-11-08,63.29
ORD11844,427,2023-08-10,263.45
ORD11845,318,2024-02-11,747.12
ORD11846,37,2024-04-30,176.58
ORD11847,29,2024-01-03,838.55
ORD11848,330,2024-11-04,273.01
ORD11849,620,2025-04-22,310.58
ORD11850,266,2024-04-16,230.68
ORD11851,55,2024-03-11,185.07
ORD11852,997,2025-02-22,47.49
ORD11853,343,2024-07-07,239.29
ORD11854,355,2023-08-03,642.12
ORD11855,621,2024-05-07,350.29
ORD11856,931,2024-06-06,704.57
ORD11857,897,2024-11-05,431.99
ORD11858,366,2024-02-24,830.25
ORD11859,575,2025-03-09,165.12
ORD11860,32,2024-11-25,274.12
ORD11861,192,2025-04-17,829.77
ORD11862,52,2024-04-30,708.82
ORD11863,743,2023-08-01,259.54
ORD11864,779,2024-10-03,719.67
ORD11865,666,2025-05-18,760.05
ORD11866,299,2025-02-16,678.1
ORD11867,339,2024-12-13,777.43
ORD11868,717,2024-04-28,612.77
ORD11869,525,2025-02-11,372.72
ORD11870,652,2024-03-29,405.21
ORD11871,103,2024-09-15,879.38
ORD11872,195,2025-02-02,829.12
ORD11873,496,2023-11-04,505.22
ORD11874,486,2025-02-24,414.71
ORD11875,669,2024-09-16,122.93
ORD11876,816,2024-12-17,413.38
ORD11877,686,2024-11-16,681.97
ORD11878,7,2023-12-22,587.48
ORD11879,3,2024-04-09,447.53
ORD11880,129,2024-01-04,906.46
ORD11881,879,2023-09-04,74.45
ORD11882,51,2024-02-29,686.63
ORD11883,856,2024-10-01,802.17
ORD11884,527,2025-04-28,389.03
ORD11885,610,2025-04-30,712.83
ORD11886,886,2024-10-03,174.02
ORD11887,41,2023-08-24,695.49
ORD11888,500,2024-07-01,510.7
ORD11889,672,2024-10-19,363.47
ORD11890,761,2023-08-16,984.7
ORD11891,540,2024-02-12,181.65
ORD11892,210,2025-07-17,32.74
ORD11893,38,2023-11-17,147.17
ORD11894,266,2024-12-06,152.78
ORD11895,201,2025-03-13,179.81
ORD11896,816,2024-11-24,713.41
ORD11897,209,2023-11-30,940.48
ORD11898,851,2025-05-12,228.36
ORD11899,667,2025-07-18,914.57
ORD11900,619,2024-08-10,662.27
ORD11901,675,2024-01-06,297.09
ORD11902,521,2024-10-12,231.92
ORD11903,305,2024-06-01,533.39
ORD11904,536,2023-11-05,281.83
ORD11905,212,2024-03-01,810.73
ORD11906,158,2024-02-06,454.17
ORD11907,576,2024-12-05,281.15
ORD11908,851,2025-02-23,582.72
ORD11909,151,2024-12-22,159.6
ORD11910,366,2024-02-14,17.55
ORD11911,436,2023-07-24,25.11
ORD11912,714,2023-11-07,700.57
ORD11913,828,2024-07-20,81.63
ORD11914,631,2024-09-15,117.19
ORD11915,982,2023-10-07,875.58
ORD11916,597,2023-12-24,478.96
ORD11917,31,2023-11-18,536.9
ORD11918,943,2023-11-05,73.26
ORD11919,461,2024-08-20,659.8
ORD11920,319,2024-05-17,128.13
ORD11921,844,2024-08-15,652.86
ORD11922,306,2023-07-25,967.83
ORD11923,41,2024-09-15,328.29
ORD11924,478,2024-07-18,283.93
ORD11925,484,2025-03-02,477.44
ORD11926,188,2025-07-07,522.0
ORD11927,720,2025-02-11,859.85
ORD11928,590,2025-05-07,24.35
ORD11929,689,2023-11-22,476.44
ORD11930,788,2024-07-31,131.24
ORD11931,539,2023-12-23,787.05
ORD11932,41,2024-02-17,695.22
ORD11933,423,2024-02-21,310.47
ORD11934,677,2024-04-13,490.11
ORD11935,661,2024-05-11,53.23
ORD11936,252,2025-02-08,55.19
ORD11937,302,2023-07-31,221.68
ORD11938,783,2023-11-01,961.04
ORD11939,373,2023-11-24,965.59
ORD11940,367,2023-10-10,241.19
ORD11941,593,2024-10-18,786.12
ORD11942,724,2023-08-06,473.7
ORD11943,925,2025-02-06,741.98
ORD11944,5,2024-04-01,960.79
ORD11945,356,2023-08-04,881.47
ORD11946,948,2024-08-31,812.69
ORD11947,86,2023-08-27,768.53
ORD11948,334,2024-02-16,257.79
ORD11949,304,2024-04-29,182.48
ORD11950,982,2023-12-26,662.4
ORD11951,465,2024-09-01,150.21
ORD11952,132,2024-11-07,634.6
ORD11953,41,2024-01-12,101.1
ORD11954,954,2024-12-07,752.22
ORD11955,86,2024-09-11,106.65
ORD11956,643,2023-10-20,591.5
ORD11957,909,2025-01-30,833.02
ORD11958,124,2023-07-25,87.81
ORD11959,208,2025-03-01,546.12
ORD11960,762,2024-10-20,194.98
ORD11961,38,2025-05-25,602.23
ORD11962,313,2024-09-27,75.84
ORD11963,35,2024-07-31,50.73
ORD11964,140,2023-12-23,211.5
ORD11965,464,2023-10-04,67.82
ORD11966,302,2024-07-11,271.94
ORD11967,520,2023-09-18,152.44
ORD11968,208,2024-06-27,650.59
ORD11969,707,2024-10-28,976.23
ORD11970,964,2024-07-07,161.4
ORD11971,146,2024-07-14,356.59
ORD11972,201,2025-03-24,31.19
ORD11973,402,2023-09-08,930.61
ORD11974,738,2024-01-05,811.14
ORD11975,726,2024-03-21,26.68
ORD11976,4,2024-10-28,940.94
ORD11977,648,2025-06-01,901.32
ORD11978,849,2023-11-15,580.78
ORD11979,207,2024-04-17,725.3
ORD11980,606,2025-05-12,735.19
ORD11981,449,2024-08-14,95.88
ORD11982,717,2023-12-13,561.45
ORD11983,830,2023-11-06,981.87
ORD11984,644,2024-04-30,224.57
ORD11985,649,2023-11-27,922.08
ORD11986,35,2024-05-24,597.8
ORD11987,436,2023-10-28,320.82
ORD11988,486,2024-12-01,865.16
ORD11989,852,2024-12-21,723.1
ORD11990,519,2024-02-16,328.18
ORD11991,168,2023-10-11,262.74
ORD11992,569,2023-11-17,403.46
ORD11993,63,2023-10-28,368.09
ORD11994,951,2025-03-28,95.38
ORD11995,960,2025-05-16,760.26
ORD11996,219,2024-08-04,734.28
ORD11997,404,2025-04-01,96.29
ORD11998,402,2024-11-08,980.3
ORD11999,813,2024-08-06,775.8
ORD12000,185,2024-09-21,513.44
ORD12001,815,2025-02-12,109.71
ORD12002,619,2023-08-18,641.21
ORD12003,499,2024-06-07,434.44
ORD12004,298,2025-02-03,716.54
ORD12005,873,2023-10-10,514.65
ORD12006,874,2025-04-22,354.65
ORD12007,50,2025-05-20,827.16
ORD12008,559,2025-06-07,532.42
ORD12009,467,2024-01-27,923.16
ORD12010,620,2025-05-05,857.15
ORD12011,352,2024-03-24,232.12
ORD12012,958,2025-03-10,249.75
ORD12013,198,2023-10-08,909.28
ORD12014,75,2025-04-07,579.6
ORD12015,398,2024-09-17,829.83
ORD12016,419,2024-09-16,803.98
ORD12017,231,2025-03-31,612.67
ORD12018,952,2024-01-24,690.38
ORD12019,104,2023-09-22,242.2
ORD12020,126,2024-03-03,698.55
ORD12021,164,2023-09-09,799.36
ORD12022,909,2024-10-18,83.2
ORD12023,421,2025-05-30,210.91
ORD12024,398,2025-02-27,353.32
ORD12025,502,2025-05-22,779.88
ORD12026,784,2024-08-22,152.05
ORD12027,496,2024-11-22,597.03
ORD12028,431,2023-10-25,400.02
ORD12029,365,2023-12-17,556.25
ORD12030,533,2024-03-20,82.25
ORD12031,163,2024-06-19,115.5
ORD12032,895,2024-01-03,224.33
ORD12033,758,2025-04-15,218.88
ORD12034,810,2024-09-23,222.07
ORD12035,47,2024-03-08,274.59
ORD12036,558,2025-06-13,832.7
ORD12037,718,2025-04-02,354.48
ORD12038,686,2024-06-07,343.71
ORD12039,430,2024-05-30,339.58
ORD12040,276,2024-02-03,999.84
ORD12041,321,2024-05-04,373.03
ORD12042,95,2024-04-16,716.31
ORD12043,229,2024-02-29,418.92
ORD12044,523,2024-01-23,28.86
ORD12045,923,2024-06-11,991.55
ORD12046,227,2023-10-02,135.72
ORD12047,758,2024-02-25,47.27
ORD12048,465,2025-07-15,181.01
ORD12049,480,2023-10-19,663.21
ORD12050,519,2025-07-11,760.78
ORD12051,757,2024-01-22,516.7
ORD12052,544,2024-08-02,378.01
ORD12053,594,2024-06-03,891.63
ORD12054,408,2025-06-19,39.25
ORD12055,497,2024-10-09,499.07
ORD12056,659,2023-11-19,40.97
ORD12057,489,2025-05-07,772.2
ORD12058,748,2024-12-07,128.36
ORD12059,325,2024-03-22,120.13
ORD12060,138,2025-01-25,954.8
ORD12061,892,2023-09-22,264.84
ORD12062,409,2024-12-23,267.47
ORD12063,159,2023-08-15,862.33
ORD12064,860,2023-10-21,572.81
ORD12065,36,2024-01-28,800.51
ORD12066,581,2024-11-23,811.36
ORD12067,894,2024-09-18,983.16
ORD12068,163,2024-04-25,922.27
ORD12069,282,2024-10-04,398.19
ORD12070,474,2024-06-12,539.95
ORD12071,467,2024-07-20,50.64
ORD12072,618,2023-12-14,908.61
ORD12073,830,2024-11-24,196.97
ORD12074,635,2024-07-07,64.03
ORD12075,986,2024-08-18,291.63
ORD12076,8,2025-04-23,487.45
ORD12077,414,2024-12-26,272.33
ORD12078,606,2023-12-22,459.7
ORD12079,100,2023-12-19,172.47
ORD12080,135,2025-01-13,398.49
ORD12081,391,2024-11-08,533.93
ORD12082,520,2023-11-19,651.55
ORD12083,205,2024-12-09,675.78
ORD12084,533,2025-05-19,392.2
ORD12085,550,2024-05-22,516.04
ORD12086,479,2025-06-10,990.81
ORD12087,907,2023-10-05,156.31
ORD12088,176,2023-09-27,596.02
ORD12089,884,2023-08-08,454.88
ORD12090,316,2024-10-10,611.84
ORD12091,748,2023-10-17,312.91
ORD12092,723,2024-08-21,933.58
ORD12093,657,2023-11-07,270.93
ORD12094,265,2024-08-14,990.19
ORD12095,601,2024-07-01,379.9
ORD12096,780,2024-02-02,363.73
ORD12097,106,2024-01-22,114.31
ORD12098,113,2024-02-20,143.76
ORD12099,184,2025-05-30,774.62
ORD12100,94,2025-06-07,865.45
ORD12101,240,2024-03-02,440.01
ORD12102,443,2024-09-14,917.14
ORD12103,389,2024-11-20,184.36
ORD12104,532,2024-06-25,177.07
ORD12105,886,2023-10-24,234.46
ORD12106,314,2023-08-26,923.36
ORD12107,412,2024-01-13,104.47
ORD12108,523,2023-09-14,544.76
ORD12109,568,2024-08-13,783.66
ORD12110,49,2024-03-07,86.45
ORD12111,846,2024-11-23,774.46
ORD12112,991,2023-09-25,916.08
ORD12113,171,2025-03-09,705.19
ORD12114,355,2023-10-31,867.86
ORD12115,785,2024-04-19,231.22
ORD12116,598,2024-04-23,628.25
ORD12117,975,2024-09-06,37.67
ORD12118,730,2024-07-11,928.43
ORD12119,703,2025-06-11,564.83
ORD12120,455,2023-12-26,85.28
ORD12121,311,2024-01-02,581.0
ORD12122,728,2023-07-22,112.94
ORD12123,139,2025-06-14,959.64
ORD12124,666,2024-02-02,123.72
ORD12125,343,2024-06-13,322.85
ORD12126,814,2023-08-10,644.27
ORD12127,909,2025-02-18,111.62
ORD12128,511,2024-11-08,453.2
ORD12129,315,2024-03-10,550.0
ORD12130,69,2025-04-28,559.62
ORD12131,299,2025-01-17,891.0
ORD12132,216,2025-04-09,898.75
ORD12133,690,2024-07-25,220.36
ORD12134,601,2025-02-24,520.27
ORD12135,713,2023-09-11,266.86
ORD12136,596,2025-03-03,171.21
ORD12137,292,2023-09-20,394.27
ORD12138,999,2024-05-30,280.02
ORD12139,170,2023-08-27,957.61
ORD12140,868,2024-06-01,999.96
ORD12141,257,2023-10-05,857.08
ORD12142,844,2024-08-24,215.27
ORD12143,428,2024-07-20,112.3
ORD12144,95,2024-11-16,955.99
ORD12145,192,2025-02-11,300.9
ORD12146,920,2023-09-14,555.62
ORD12147,308,2023-12-17,291.47
ORD12148,842,2024-08-12,71.16
ORD12149,594,2023-09-03,743.92
ORD12150,82,2025-04-16,68.79
ORD12151,533,2025-05-17,235.36
ORD12152,154,2025-02-19,120.77
ORD12153,359,2025-07-09,757.98
ORD12154,277,2024-02-13,851.26
ORD12155,530,2024-06-04,467.04
ORD12156,146,2023-11-12,446.26
ORD12157,397,2025-07-08,807.59
ORD12158,645,2024-08-09,625.9
ORD12159,993,2023-08-07,529.43
ORD12160,728,2024-12-30,289.95
ORD12161,740,2025-03-20,509.61
ORD12162,419,2024-01-16,447.31
ORD12163,40,2025-04-05,537.18
ORD12164,556,2024-11-04,704.31
ORD12165,757,2025-04-18,210.46
ORD12166,874,2024-09-30,808.15
ORD12167,762,2024-12-16,722.2
ORD12168,881,2024-01-06,403.02
ORD12169,104,2024-03-06,901.94
ORD12170,574,2024-12-25,914.68
ORD12171,479,2024-08-03,427.13
ORD12172,632,2025-03-18,817.52
ORD12173,420,2024-07-22,703.12
ORD12174,142,2025-05-25,323.0
ORD12175,640,2024-04-01,820.12
ORD12176,161,2023-10-16,588.61
ORD12177,67,2025-05-08,351.75
ORD12178,174,2025-06-18,212.36
ORD12179,572,2024-12-24,16.06
ORD12180,166,2023-08-17,340.16
ORD12181,337,2024-04-09,92.1
ORD12182,790,2025-01-21,755.41
ORD12183,81,2025-02-26,614.39
ORD12184,591,2024-07-14,479.28
ORD12185,532,2024-02-11,800.93
ORD12186,705,2023-08-20,184.85
ORD12187,830,2024-05-29,395.33
ORD12188,469,2023-10-27,82.37
ORD12189,682,2024-01-07,237.95
ORD12190,973,2023-12-17,221.2
ORD12191,589,2024-06-05,751.48
ORD12192,855,2023-10-10,450.92
ORD12193,734,2024-06-24,260.23
ORD12194,56,2025-04-18,681.82
ORD12195,846,2025-02-21,252.43
ORD12196,584,2024-12-22,703.44
ORD12197,348,2025-07-06,56.96
ORD12198,430,2025-01-31,23.45
ORD12199,377,2024-06-27,52.21
ORD12200,779,2023-09-22,153.44
ORD12201,854,2024-12-08,410.74
ORD12202,760,2024-02-21,924.05
ORD12203,373,2024-07-18,844.76
ORD12204,571,2025-04-28,696.83
